Filename,Size,Unit
Minecraft Jars/final_1.0.0.jar,2.25,M
Minecraft Jars/beta_1.9_rc2.jar,2.14,M
Minecraft Jars/beta_1.9_rc1.jar,2.14,M
Minecraft Jars/beta_1.9_prerelease6.jar,2.14,M
Minecraft Jars/beta_1.9_prerelease5.jar,2.11,M
Minecraft Jars/beta_1.9_prerelease4.jar,2.05,M
Minecraft Jars/beta_1.9_prerelease3.jar,1.99,M
Minecraft Jars/beta_1.8.1.jar,1.9,M
Minecraft Jars/beta_1.8.jar,1.9,M
Minecraft Jars/beta_1.9_prerelease2.jar,1.9,M
Minecraft Jars/beta_1.9_prerelease1.jar,1.88,M
Minecraft Jars/beta_1.8_prerelease2.jar,1.81,M
Minecraft Jars/beta_1.8_prerelease1.jar,1.81,M
Minecraft Jars/beta_1.7.3.jar,1.4,M
Minecraft Jars/beta_1.7.2.jar,1.4,M
Minecraft Jars/beta_1.6.5.jar,1.36,M
Minecraft Jars/beta_1.6.4.jar,1.36,M
Minecraft Jars/beta_1.5_01.jar,1.31,M
Minecraft Jars/beta_1.5.jar,1.31,M
Minecraft Jars/beta_1.4.jar,1.25,M
Minecraft Jars/beta_1.4_01.jar,1.25,M
Minecraft Jars/beta_1.3_01.jar,1.19,M
Minecraft Jars/beta_1.2_02.jar,1.13,M
Minecraft Jars/beta_1.1_02.jar,1.12,M
Minecraft Jars/alpha_1.2.6.jar,1.09,M
Minecraft Jars/alpha_1.2.5.jar,1.05,M
Minecraft Jars/alpha_1.2.4_01.jar,1.05,M
Minecraft Jars/alpha_1.2.3_04.jar,1.05,M
Minecraft Jars/alpha_1.2.3_01.jar,1.05,M
Minecraft Jars/alpha_1.2.2.jar,1.05,M
Minecraft Jars/alpha_1.2.1.jar,1,M
Minecraft Jars/alpha_1.1.2.jar,876.08,K
Minecraft Jars/alpha_1.0.17_04.jar,847.06,K
Minecraft Jars/alpha_1.1.0.jar,846.47,K
Minecraft Jars/alpha_1.0.15.jar,838.65,K
Minecraft Jars/alpha_1.0.14.jar,831.88,K
PortaCraft/Minecraft.exe,679,K
Minecraft Jars/infdev_6-8-10.jar,587.38,K
PortaCraft/PortaCraft Launcher.exe,383.5,K
Minecraft Jars/classic_0.30.jar,284.8,K
PortaCraft/README!.txt,496,B
