User Type,Username,Date,Text
,vo999,2011-06-15T12:57Z,"spanish dubbing, as indicated but very poor quality
...for me a waste of time"
,LeGra,2011-06-19T18:10Z,"I want to see this movie, but it needs to be in Excellent video quality and English.  It's Paris!"
,petabyter,2011-06-21T03:15Z,@LeGra Go to the theatre
,LeGra,2011-06-25T18:48Z,@petabyter  Go F**K yourself!
,sega62,2011-06-26T18:57Z,"@Legra 
Why this kind of language???
He just told you to go tho the theater to see the film, here it's a camera that taped the film, it won't be great but hey, the film just came out, give some people the chance to do a better version...."
,petabyter,2011-06-26T20:16Z,"ya, totally!
Also, shouldn't we be expecting proper screeners soon? "
,theevillorddeadman,2011-07-02T03:24Z,"WTB a good version of this movie. 
i dont believe this is gonna come out in indian theatres :("
,LeGra,2011-07-02T14:34Z,"@sega62   I use the word ""F**K.  It can be many words, but I left  petabyter the option to fill-in-the-blank.   Many YOU should fill-in-the-blank, also, many apply it to yourself."
,LeGra,2011-07-02T14:35Z,"@sega62 I use the word ""F**K. It can be many words, but I left petabyter the option to fill-in-the-blank. Maybe YOU should fill-in-the-blank, also, apply it to yourself. "
[V],Horrorspoke,2011-07-08T12:32Z,"@ LeGra - Were you dropped on your head many times as a child? Or were you just born 'mentally challenged'.

If you want to see the film in excellent quality in English there are 3 options......

1) Go and watch it in the cinema.
2) Wait for a R5 or DVDRip.
3) Don't click on a torrent which say's 'CAM'.

Just thought I'd enlighten you. And why fill in the blanks? It's not bloody scrabble. Say what you mean or sod off!"
,LeGra,2011-07-08T14:53Z,@Horrorspoke   Blow Me!
,InstantStarFan7,2011-07-09T01:48Z,"LOL I can't believe people get pissed off when someone is kind enough to upload a video and it doesn't suit their needs. Learn spanish LeGra if u want to complain. More torrents of this movie will be out soon enough. Here's an idea, how about you go risk going to jail and hit up the theater and film us an ""excellent"" quality copy. "
,LeGra,2011-07-13T15:37Z,@InstantStarFan7   Once again......Blow Me!
,lupeenn,2011-07-13T21:33Z,"for those who r upset with the language nd cam print 'nxt tym, try to read the title'.. "
,saie88,2011-07-24T23:09Z,"LeGra
u made a fight club here with ur childish language. we wait for a man like Morck22 to show his kindness and later a better quality may be again from him,
Till then we pray for LeGra selfish people to get wise and friendly and if they don't prepare a torrent at least they should learn to be a pirate and not a ...
... is for LeGra to fill it in his own way. 
Thanks Morck22 even cam but at least u showed ur kindness. a lesson for me"
,sanpa84,2011-07-27T01:43Z,i think legra was born way b4 time so his brain is yet to be fully developed...lol
,LeGra,2011-07-29T19:02Z,@saie88 and sanpa84   Once again....Blow Me!  And then go Blow each other.
,LeGra,2011-07-29T19:04Z,@saie88 and sanpa84   Once again.....Blow Me!   And then go Blow each other!
,mykeel42,2011-07-30T18:05Z,legra likes dudes blowin each other.. sounds like he's a gay
,bc1990,2011-07-30T21:59Z,"legra, chill dude."
,SNT7650,2011-08-04T13:44Z,Someone please get this in English!
