User Type,Username,Date,Text
,zotrack,2011-07-13T01:21Z,Thank you!
,0o0VicoDin0o0,2011-07-13T04:20Z,Awesome to see you back but what's with the file change to mp4?
,rakiem,2011-07-13T05:22Z,"+1

welcome back bro...missed u :)"
,adi1812,2011-07-13T07:32Z,"@yify

Hope u hd a great vacation its great to see u bck really missed u..
Bt why r u uploading in mp4 & wht bout ur new website?"
,MeLikeyMovies,2011-07-13T21:50Z,Cheers for the upload
,albokid89,2011-07-14T01:57Z,"First of all welcome back dude, you were missed greatly. secondly why are you uploading in mp4 format .mkv was the shit. anyways its always +1 the question is just outta curiosity lol "
,the12gl,2011-07-14T05:06Z,"hey YIFY i was wondering if u please upload 

americas got talent season 6 episode 13 please please now"
,MeLikeyMovies,2011-07-14T10:25Z,YIFY!!!!!!!!!!!!!!!!!!
,sylntstrm,2011-07-18T09:05Z,"Thx YIFY figured I would finally comment, TY"
,sylntstrm,2011-07-18T09:07Z,Thx YIFY 
,B.KITZ,2011-07-18T11:02Z,Thanks dude .... Love it ....
,nishobay,2011-07-18T14:24Z,tx bro its really a very nice movie
,jvanwey,2011-07-19T04:01Z, Cinavia?
,movie.master,2011-07-19T04:55Z,gd movie 10x
,gameraby,2011-07-19T07:11Z,Thanks.
,NenadE46,2011-07-19T17:34Z,"Such a good quality compressed in only 650MB!? Amazing!
A:9 
V:9

Thanks!"
,anonabyss,2011-07-21T03:52Z,"TERRIBLE quality. Seriously, who the hell uses CD's any more? YGWYPF in storage... Anything under 2gb for 100 minutes of high res is a joke."
,yonkersfugitive,2011-07-22T11:08Z,"i find it hard to believe that anyone else didnt have a problem watching this video.

About halfway through the movie it got very choppy...then got better, only to become barely watchable the last half hour. Very frustrating to watch...awesome movie tho.

I guess thats what you get for 720p at 650MB...dont cut corners when ripping BluRay, it shows."
,owenlandcaster,2011-07-23T00:42Z,"Great upload, Yify, as always!

By the way, if you're taking requests, I've got a tough one...

Being Human (Robin Williams)
http://www.imdb.com/title/tt0106379/"
,Sanyi001,2011-07-23T17:42Z,651mb + high def = too good to be true
,Lindane,2011-07-24T23:06Z,"You guys know licking VIP taint doesn't get you VIP right?

The quality is pretty bad.."
,ramikaz,2011-07-27T03:49Z,Cooper is unwatchable!!!
,epicfuy,2011-07-27T05:22Z,Thanks
,epicfuy,2011-07-27T05:23Z,"Download this movie with direct links!
downloadyo.com/limitless"
,Shadow9002,2011-08-04T16:34Z,"What ripper do you use YIFY,please answer!"
,fofo141,2011-08-04T23:11Z,Thank you so much YIFY
,gomushin,2011-08-05T20:15Z,"thank you for this.
V: 10
A: 10
M: 9"
,critic89,2011-08-08T03:54Z,"@all..i guess yify wil not mind it

and 1 more request to all..i guess its info..yify is not doing prison break..i hav got links of all 4 seasons in small sizes

1.prison break season 1 http://thepiratebay.org/torrent/6587159/Prison_Break_-_Season_1_%28100MB_EP_MKV%29

2.prison break season 2 http://thepiratebay.org/torrent/6587160/Prison_Break_-_Season_2_%2895MB_EP_MKV%29

3.prison break season 3 http://thepiratebay.org/torrent/6587161/Prison_Break_-_Season_3_%2895MB_EP_MKV%29

4.prison break season 4 http://thepiratebay.org/torrent/6587162/Prison_Break_-_Season_4_%28120MB_EP_MKV%29

all though there are no comments and even i havnt downloaded any of them..bt i guess green skull of uploader n the amazing small size of files that i havnt found on net till will catch u..so those who were waiting for it can do it...
n plz rate it n write comments atleast all other will know how it is..

enjoy..:D "
,s.warwick,2011-08-09T16:06Z,Thankyou
,vassilis1924,2011-08-11T16:57Z,"Can you please tell my the Audio Details? Is it stereo, or multichannel? (Dolby, DTS, or just MP3?) thank's in advance"
,MiBX,2011-08-16T13:28Z,Download doesn't work after 30mins! Audio-video mismatch. Stay away!
,adelemia,2011-08-24T09:10Z,Audio goes funny after 30 mins and is unwathcable... 
,Zigakos,2011-08-26T18:14Z,plz upload ! Fast five 720p as you did pirates of caribean 4 Thor and more 2011 movies PLZ i know you can :D
,wingbeat,2011-09-03T12:51Z,"A/10
V/10
M/10"
,LeanerX,2011-09-09T03:52Z,"""MiBX"" says audio goes unsync after 30 mins ?
please tell me?"
,babadax,2011-09-09T14:46Z,thanx YIFY Your ups are always good. If someone is having problems with YIFY's ups it's your player. Use VLC player for best results.
,FRivera,2011-09-15T15:26Z,it's a yifi torrent so of course it's perfect quiality. movie is AWESOME
,smurfmurfet,2011-09-24T09:31Z,"A:10
V:10
M:9.5

Very good movie. Got a bit bored during some parts and skipped ahead a few minutes, but otherwise it was quite a smart concept. I hope they make another one."
,Powerzeh,2011-09-25T22:07Z,10/10
,renavar,2011-10-24T20:29Z,i didn't like the quality
,drgs701,2011-10-27T17:49Z,"thx for d upload

a/v-9"
,Jimer64,2011-11-24T18:25Z,"Thanks!
A:10
V:10"
,supercho,2011-12-18T03:52Z,Thanks YIFY all your upload are awesome!
,cloud.castle,2012-01-27T18:50Z,"does this have the ALTERNATE ENDING? @_@

to ALL NOOBS, if you can't play the movie, you have a BIG Problem with your PC. haha

YIFY Torrents are the BEST!"
,manseed,2012-02-18T10:32Z,The quality is remarkable for the file size. Looks as good as files four times this size. Remarkable. Thanks YIFY!
,eastpak,2012-03-21T13:43Z,"Thanks! 

A=10
V=10"
,ryballs,2012-03-27T04:30Z,THERE IS NOTHING WRONG WITH THE QUALITY OF THIS MOVIE. All you noobs who said there is probs with the audio and video need to get hearing aids and glasses.. V10 A10 M7 YIFY FTW!
,w00tbie,2012-06-09T06:15Z,thanks YIFY ur legend xx
