Filename,Size,Unit
2011 - For Rome And The Throne/(02) [Kill the Romance] For Rome and the Throne.flac,42.31,M
2011 - For Rome And The Throne/(04) [Kill the Romance] Blood Bell.flac,38.86,M
2011 - For Rome And The Throne/(08) [Kill the Romance] Traitor.flac,36.91,M
2011 - For Rome And The Throne/(10) [Kill the Romance] In Our Holy Grail.flac,35.2,M
2011 - For Rome And The Throne/(07) [Kill the Romance] Late Night Void.flac,33.99,M
2011 - For Rome And The Throne/(06) [Kill the Romance] Newborn Faith.flac,33.94,M
2011 - For Rome And The Throne/(05) [Kill the Romance] Devilution.flac,33.9,M
2011 - For Rome And The Throne/(03) [Kill the Romance] Avalanche.flac,29.18,M
2011 - For Rome And The Throne/(09) [Kill the Romance] Rollercoaster Ride.flac,27.34,M
2011 - For Rome And The Throne/(01) [Kill the Romance] Fall of the Empire.flac,9.64,M
2011 - For Rome And The Throne/Kill The Romance - For Rome And The Throne.log,5.06,K
2011 - For Rome And The Throne/[Kill The Romance] For Rome And The Throne.cue,4.13,K
