User Type,Username,Date,Text
,hoddi1,2010-12-18T02:49Z,If You D/L From The Real aXXo You Will Get The Real Thing !!!
,hoddi1,2010-12-18T18:48Z,"Sorry sceneline but i did download and that is what i got so don't spread garbage that isn't yours to start with...
I went back to aXXo and downloaded the right one there and had no problems thank you..."
,dbrown44,2010-12-19T05:24Z,thanks hey is there any way you could upload : illuminati blood sacrifice...... really want to see just cant find it thanks again 
[V],catflap,2010-12-20T02:10Z,"@hoddi1

you are wrong.

yes, this is A FAKE in the sense that
although it might be the real movie, it
is definitely NOT AN AXXO RELEASE.

you would know that if you had actually looked
on axxo's REAL website home. axxo does not
have - AND NEVER HAS HAD - his/her/their own
website, but calls home on an RG's website.

you would also know that axxo has not released a thing for almost 2 years. any new film released with
axxo's tag after March 11, 2009 IS A FAKE."
[V],catflap,2010-12-20T02:19Z,"THIS IS A FAKE!

axxo hasn't released a thing for almost 2 years.

although this MIGHT be the real film, it
is DEFINITELY NOT An AXXO FILE.

do not download anything from this person
or you take the risk of getting screwed with
trojans, viruses, or passworded crap.

ANY NEW FILM WITH AXXO'S
TAG RELEASED AFTER MARCH 11, 2009
IS A FAKE."
,hoddi1,2010-12-22T05:04Z,"Try uploading K-lite Mega Codec Pack 6.6.6
That may help some..."
,jstfknlvly,2011-01-16T17:32Z,This catflap crying has to stop. Im running out of tissues for her!!!
,weebullseye,2011-01-25T17:56Z,this is a fake avoid
,CerberusStyle,2011-01-26T20:01Z,fake virus infect file (microdreamz.com)
,CerberusStyle,2011-01-26T20:02Z,fake virus infect file (microdreamz dot com)
,CerberusStyle,2011-01-26T20:03Z,fake virus infected file.
