Filename,Size,Unit
01. Shah e Medina.mp3,11.9,M
02. Meri Kashti Par Laga Dena.mp3,9.1,M
03. Baray Peer Benazir.mp3,5.63,M
04. Laj Meri Tum Rakhna Piya Moray Khwaja.mp3,9.24,M
05. Pegham Saba Layi Hai.mp3,7.26,M
06. Bigri Bani Jaye.mp3,8,M
07. Teri Shan Shan e Qalandri.mp3,9,M
08. Meri Jholi Ko Bhar De.mp3,6.9,M
09. Hussaini Lal Qalander.mp3,6.22,M
10. SadQa Dila do Tum Batul Ka.mp3,6.39,M
11. Jiye Shah Noorani.mp3,9.25,M
12. Shah e Medina (Reprise).mp3,8.74,M
Abida Khanum - Shah e Medina.m3u,381,B
CD Back Cover.jpg,218.32,K
CD Front Cover.jpg,230.52,K
CD Image3.jpg,195.29,K
