User Type,Username,Date,Text
,DrizzyDeniz,2011-03-16T22:07Z,"Need:
Pitbull (feat. Ne-Yo, Afrojack & Nayer) - Give Me Everything (Tonight)

320kbps iTunes ripped"
,DrizzyDeniz,2011-03-16T22:11Z,"Who is Travis Barker? :S (xD)..
I try it, is he rapping or rocking."
,SoftWarez,2011-03-17T04:45Z,He is drummer. He was a drummer in Blink-182
,Johngoundry86,2011-03-17T18:42Z,"DrizzyDeniz Your an idiot, what are you leaving retarded comments on a page for, to which you know nothing about what so ever!?"
,DrizzyDeniz,2011-03-18T17:52Z,lol shutup please. hater =P =3
,erasememaniac,2011-03-20T02:12Z,"Hater? Yea the guy's hating on your ignorance. -_-
"
,colinb74,2011-03-21T16:16Z,"@DrizzyDeniz

Maybe you should call yourself DizzyDeniz. How the fuck can you not know the name Travis Barker?
No troll intended, just pull your head outta your arsehole!!

PE@CE!"
,profenG,2011-03-22T06:13Z,Good stuff! Thanks man.
,atheistj,2011-03-22T16:54Z,thank you
,iJuRiiN,2011-04-13T05:48Z,He's still the drummer for blink-182.
,jbouvabogwiuebwuohwoq,2011-04-26T11:53Z,Nice Solo Debut.
,ThatsOnlyDream,2011-11-27T17:53Z,"i`ve got boner first time, when i heard this shit"
