User Type,Username,Date,Text
,pangerankodok,2011-10-01T04:23Z,seedddd please...
,shawnmega,2011-10-01T18:46Z,great download works great better instalation then skidrow!!!!!
,Bures,2011-10-09T10:50Z,"My windows 7 has DX ver 12, this keeps asking for ver 9 files and fails."
,marco699,2011-10-10T11:28Z,"@ Bures 

Not sure to be honest, maybe it needs some files from DirectX: Version 9.0c, try reinstalling and let DirectX: Version 9.0c install as well, it will update / add any needed files.
Hope this helps"
,motorgm,2011-10-22T05:38Z,Exelent! 
,paulslv,2011-10-26T20:20Z,"Can't launch it :S
""RailWorksProc2.exe has stopped working""
How to fix it?"
,cobraost,2011-12-11T12:52Z,"Works fine on Windows 7.
Thanks!"
,tsunami_australia,2011-12-12T04:14Z,TYVM for the upload.
,gertjanga,2012-01-04T11:30Z,Only took 16 minutes
,yabitan,2012-01-14T10:00Z,"Keep getting error message ""RailworksProc2.exe not responding""
help!!"
,yabitan,2012-01-14T10:03Z,"got error message "" RailworksProc2.exe not responding""   

what do i do?"
,segaman40,2012-03-19T00:29Z,"I too was getting the 'Railworksproc2.exe error.
I'm running Vista, for me the solution was to right click the launch icon on my desktop, select compatibility mode, and tick the box to run in XP mode, that worked fine for me - hope this helps"
,grimeminister,2012-04-12T02:30Z,"Keep getting error message ""RailworksProc2.exe not responding"" tryed running in xp mode but it hasn't helped 
plz help!!!!!!!!"
,grimeminister,2012-04-12T02:32Z,im running windows 7 also
