User Type,Username,Date,Text
,elturbo9077,2011-10-02T07:23Z,how come pes 2012 scene version has not uploaded to this site it came out already and its by ind
,Pimbax,2011-10-02T07:40Z,Dont know.. But this is all working.
,Pimbax,2011-10-02T10:30Z,Changes in the AI and some things made by Konami.
,erwin99,2011-10-02T13:13Z,Dont download its fucking trojan again fuck you and your trojan....
,Pimbax,2011-10-02T14:02Z,"What the fuck?

Are you fucking stupid dicksucker?

This is not some kind of virus.. Its all maked by trusted programmers.

WTF.. Why theres so many stupid people this days?

And.. Stupid bitch, in case you dont know, most cracks and keygens are detected as trojans by most of the anti-virus software, its caled a False-Positive.

Grow up and learn.

Stupid kid."
,musicfan-2006,2011-10-02T15:07Z,It's working! Thank you mate!
,koteyz,2011-10-02T16:26Z,"i think this doesn't work with a cracked version of the game, it says the program you are trying to upgrade is missing or the upgrade patch may update a different version of the program. verify that the program that the program to be upgraded exists on your computer and that you have the correct upgrade patch"
,erwin99,2011-10-02T22:00Z,Pimbax I reading this comment of yours and keep wondering WHY YOU ARE SO DAMN STUPID you dickshet. WTF you noob are you from some cain of a prehistoric tribe. and kiss my colored ass you fucking village man you dont know a shit. say hello to your sister..... 3-)
,Pimbax,2011-10-02T23:19Z,"Go back to the orfanate erwin99.. Its the place where people like you should never get out.

Go post frustations about your shitty life elsewhere.

No one cares."
,erwin99,2011-10-03T00:18Z,"obviously you pimax cares, dont writw anymore im telling you, you are stupidass and noob. and dont talk about orfanate couse of your mom! by sucker."
,Ayrton_Castro,2011-10-03T00:19Z,How to install the patch in repack version? it says that the program to update is not installed.
,abbasefir123,2011-10-03T02:49Z,isit english pimbax?
,Pimbax,2011-10-03T10:22Z,"The patch is for all versions.. But, you can only install in a clean PES 2012 instalation."
,Solphemaco,2011-10-03T16:19Z,"i got some problems with this.

eset smart security says rld.dll is a trojan. i'm sure this is a false positive but someone can please tell me how to get over it.

second one is that when i try to work the updater it says ""please insert the correct disc.""

help me guys. thx in advance."
,darkshadow666,2011-10-04T16:38Z,Can anybody give me a link to the original exe? (pes2012.exe and rld.dll) ..not the cracked one.
,rocco7,2011-10-04T18:31Z,thanks
,022,2011-10-04T20:52Z,"The patch is for all versions.. But, you can only install in a clean PES 2012 instalation. 
What u mean by this? I have Lossless RePack version and have same problem like koteyz program you are trying to upgrade is missing or the upgrade patch may update a different version of the program. Is it possible to install update with this version or i have to download other?"
,sergioramos4,2011-10-05T00:09Z,and whats new??
,gizaha,2011-10-05T02:49Z,"Pimbax, seriously you damn bastard, you claim that the dll is clean and it's maked from trusted programmers. HOW THE FUCK do you know? You know them personally? Why the previous pes that has similar enviroment, was cracked from razor WITHOUT ""false-positive""? Why i have lot of cracked games that don't conflict with my antivirus? I'll tell you why. BECAUSE THIS DLL HAS SOMETHING BAD WITHIN. If you are so sure, THEN SEND US IT'S SOURCE CODE to see ourselves."
,UltimateGkLoc,2011-10-05T13:34Z,"FOR THOSE NOT HAVING A CLEAN VERSION:

Replace the DFEngine.dll , pes2012.exe with the ones that are in the iso (game) you downloaded..
pes2012.iso > program files > KONAMI > Pro Evolution Soccer 2012.
Now the updater will think that your game is clean!
It worked like a charm for me! "
,darkshadow666,2011-10-05T15:20Z,http://www.virustotal.com/file-scan/report.html?id=a434bdef34d2f2b0de9f9298f8c29c527a8a1d072da934556c42375cb0104971-1317800641
,Stephane1200,2011-10-05T16:41Z,does this patch version correct the bug whereby we get an appcrash at the moment where you are about to create your avatar !!!
,gring2011,2011-10-05T21:58Z,Are the lineups correct with this?
,danyjr,2011-10-06T02:06Z,"Whether this is a false positive or not, god knows. I won't trust Pimbax."
,Pimbax,2011-10-06T06:35Z,"It has 66 seeders and i know its a clean and a not malicious file.

So, dont really care about some cock sucking kids."
,theeenik,2011-10-08T15:52Z,plz someone upload the clean files because i have the lossless version which doesnt have it .... plz do it buddies !
,Pimbax,2011-10-08T18:42Z,"This one works perfectly. You just need to know how to not be a noob.

Simple."
,j-killer,2011-10-09T06:59Z,"hey when i tried to install the patch this came up 'the upgrade patch cannot be installed by the Windows Installer service because the program to be upgraded may be missing, or the upgrade patch may be update a different version of the program. Verify that the program to be upgraded exists on your computer and that you have the correct upgrade patch' 
what do i do ?"
,danyjr,2011-10-09T23:30Z,guys don't download this; the file rld.dll is a high risk trojan and hijacks data. go to gamecopyworld instead and download the clean patch 1.1 crack there.
,Pimbax,2011-10-10T22:52Z,"Your so dumb.. *FACEPALM*

The crack was download from gamecopyworld.com .

I just wanted to give the full package to people in P2P way.

For fuck sake.. *facepalm*.

A file with more than 200 seeders and the dumbasses think its a virus.

Geez, kids these days."
,sidonkey,2011-10-14T08:38Z,hey pimbax the rld.dll file isnt showing up for me .. please help me .. i know it isnt a virus .. when i open crack i see there is no rld.dll file .. please help .. 
,Pimbax,2011-10-14T14:13Z,Download again.
,DMVIN,2011-10-16T02:45Z,cud you upload the patch v1.3 which includes all teams?
,Pimbax,2011-10-16T03:17Z,"What 1.03 version? Pesedit? If it is Pesedit.. I already uploaded that one.

So."
,regiborg,2011-10-18T21:13Z,The file have a vĂ­rus!
,Coce99,2011-10-19T21:52Z,"TO ALL NEWBS-80% of the PIRATE GAME's .exe files are false flaged as viruses,the Big Companys made sure of that,but do no be afraid!!"
,spartiatis6,2011-10-20T18:41Z,"can you upload a patch to include all languages, cause i have only german & french languages and i need the english one...thx"
,Pimbax,2011-10-22T07:08Z,"Check out my Torrent.

Direct Link for the english commentary:

http://thepiratebay.org/torrent/6712907/Pro_Evolution_Soccer_2012_English_Commentary

Direct Link for all the language files:

http://thepiratebay.org/torrent/6701775/Pro_Evolution_Soccer_2012_All_language_files

Enjoy and seed!"
,mali98,2011-10-29T12:01Z,"Guyz for fak sake... 99% of all cracks and patches are shown as viruses... its the policy against pirated versions... use avast, that works for me (avast doesnt quarantine my cracks)... and if u dont know sth do some research, Pimbax was kind enough to make this torrent and u spit in his face... bloody idiots...."
,mali98,2011-10-29T12:04Z,if torrents didnt exist i wouldnt have had the pleasure of gameing... cuz i live with 200 euros a mouth and 1 game is 50... have some god damn graditude...
,gizaha,2011-10-30T20:37Z,"hey, fucking liars. 99% of my fucking game collection (i play games since directX 5) DON'T SHOW AS VIRUS. THIS HAS something into the dll. Last years version was clean. If you are so sure that's ok, THEN SHOW US IT'S SOURCE CODE. For all others that want a clean crack, use the dll from harry potter and pes version 1.00 (1.01 don't work). Older version but safe. Don't believe any fucker that insist the dll is ok"
,mali98,2011-10-31T09:08Z,omfg... 
