User Type,Username,Date,Text
,bil_gr7,2011-06-23T07:29Z,"Oh man, you are my hero! Thanks!:D"
,Sugar_Skull,2011-06-23T07:46Z,"I'm no hero, citizen....I'm just bored, and unemployed....

You're welcome just seed it for me and check out my other torrents people!"
,M0SHP1T,2011-06-23T18:37Z,"http://thepiratebay.org/torrent/6485666/Dj_Sh0tGuN_s_Playlist_5_(Hardcore.Rock.Metal.Ect.) 
I had that LB album for awhile now look at all the other leaks in there."
,Sugar_Skull,2011-06-23T18:48Z,Thanks Max and as I said in the torrent....As soon as I have the others so will y'all.
,Sugar_Skull,2011-06-24T20:06Z,"I'm About to put up L.A. and Middle finger.

Gimme 10 minutes"
,Sugar_Skull,2011-06-24T21:00Z,"Thanks For seeding this people but I'm done with it now Since I've put this up.

http://thepiratebay.org/torrent/6492863/Limp_Bizkit_-Gold_Cobra_Deluxe_%28With_Middle_Finger__Los_Angeles_"
,thilinanimesh,2011-06-28T18:38Z,Thanks a lot... :D
,erikjen1,2011-07-01T16:35Z,Thank you! Seeding...
,Sugar_Skull,2011-07-10T02:36Z,"I've Just Put this up. It has Every song released from the Gold Cobra Album.

http://thepiratebay.org/torrent/6526416/Limp_Bizkit-Gold_Cobra%28All_19_songs%29"
,under99l,2012-02-16T14:11Z,"Can someone seed for a day or so, I'm at 95.4%"
,under99l,2012-02-16T15:29Z,Thanks for seeding :) I'll seed for a week to give back ;)
