Filename,Size,Unit
02 - I Got a Woman.flac,21.45,M
01 - CC Rider.flac,20.88,M
15 - What I'd Say.flac,16.26,M
06 - It's Now Or Never.flac,15.56,M
05 - You Gave Me a  Mountain.flac,15.14,M
20 - Hawaiian Wedding Song.flac,14.39,M
10 - Softly As I Leave You.flac,13.85,M
13 - Introductions.flac,12.16,M
04 - If You Love Me (Let Me Know).flac,12.12,M
09 - Are You Lonesome Tonight.flac,11.91,M
23 - Can't Help Falling In Love.flac,11.9,M
12 - All Shook Up.flac,11.81,M
08 - That's Allright Mama.flac,11.69,M
16 - Love Letters.flac,11.57,M
03 - Love Me.flac,10.65,M
11 - Fever.flac,10.31,M
18 - Hurt.flac,9.73,M
07 - Blue Christmas.flac,9.03,M
19 - Hound Dog.flac,7.09,M
22 - Rock My Soul.flac,6.3,M
14 - Early Morning Rain.flac,5.16,M
"17 - Hail, Hail, Rock'n Roll.flac",4.44,M
21 - You'd Better Run.flac,2.87,M
24 - Announcements.flac,1.23,M
Front.jpg,221.75,K
Back.jpg,98.89,K
